sessionId,kwhTotal,dollars,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,distance,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,reportedZip
6807814,3.32,0,0015-04-16 17:09:14,0015-04-16 19:54:06,17,19,2.747777778,Thu,ios,15.733848,49241808,514669,566549,0,3,0,0,0,1,0,0,0,1
5825584,2.27,0,0015-04-17 12:02:01,0015-04-17 13:58:05,12,13,1.934444444,Fri,ios,15.733848,49241808,902592,566549,0,3,0,0,0,0,1,0,0,1
5829577,4.02,0,0015-04-22 16:35:54,0015-04-22 19:52:06,16,19,3.27,Wed,ios,15.733848,49241808,902592,566549,0,3,0,0,1,0,0,0,0,1
8285213,3.44,0,0015-04-23 12:41:08,0015-04-23 16:22:06,12,16,3.682777778,Thu,ios,15.8307864,49241808,920264,461655,0,3,0,0,0,1,0,0,0,1
7416366,3.65,0,0015-04-23 17:41:06,0015-04-23 18:52:05,17,18,1.183055556,Thu,ios,15.3715718,49241808,672450,202527,0,3,0,0,0,1,0,0,0,1
1750255,4.8,0,0015-04-24 16:11:16,0015-04-24 18:48:06,16,18,2.613888889,Fri,ios,15.733848,49241808,414088,566549,0,3,0,0,0,0,1,0,0,1
2414250,3.52,0,0015-04-27 12:31:53,0015-04-27 15:07:06,12,15,2.586944444,Mon,ios,15.733848,49241808,902592,566549,0,3,1,0,0,0,0,0,0,1
1357616,3.52,0,0015-04-29 12:20:17,0015-04-29 13:41:06,12,13,1.346944444,Wed,ios,15.8307864,49241808,582873,461655,0,3,0,0,1,0,0,0,0,1
8245844,2.42,0,0015-04-29 18:04:00,0015-04-29 18:52:06,18,18,0.801666667,Wed,ios,15.733848,49241808,514669,566549,0,3,0,0,1,0,0,0,0,1
8617674,3.96,0,0015-05-04 16:48:34,0015-05-04 20:14:07,16,20,3.425833333,Mon,ios,15.733848,49241808,902592,566549,0,3,1,0,0,0,0,0,0,1
3200104,3.78,0,0015-05-06 17:13:12,0015-05-06 19:03:06,17,19,1.831666667,Wed,ios,15.8307864,49241808,582873,461655,0,3,0,0,1,0,0,0,0,1
2700843,3.54,0,0015-05-07 18:27:18,0015-05-07 19:38:07,18,19,1.180277778,Thu,ios,15.733848,49241808,131897,566549,0,3,0,0,0,1,0,0,0,1
9373884,4.69,0,0015-05-08 16:36:10,0015-05-08 18:30:14,16,18,1.901111111,Fri,ios,15.3715718,49241808,792421,202527,0,3,0,0,0,0,1,0,0,1
3117909,4.1,0,0015-05-11 12:05:27,0015-05-11 14:30:09,12,14,2.411666667,Mon,ios,15.8307864,49241808,582873,461655,0,3,1,0,0,0,0,0,0,1
7233969,3.41,0,0015-05-13 12:05:06,0015-05-13 15:06:06,12,15,3.016666667,Wed,ios,15.733848,49241808,131897,566549,0,3,0,0,1,0,0,0,0,1
2872999,3.62,0,0015-05-14 12:21:44,0015-05-14 14:48:06,12,14,2.439444444,Thu,ios,15.733848,49241808,902592,566549,0,3,0,0,0,1,0,0,0,1
3588242,4.54,0,0015-05-18 17:03:23,0015-05-18 19:53:06,17,19,2.828611111,Mon,ios,15.733848,49241808,131897,566549,0,3,1,0,0,0,0,0,0,1
1601383,4.03,0,0015-05-20 17:15:11,0015-05-20 18:46:07,17,18,1.515555556,Wed,ios,15.8307864,49241808,582873,461655,0,3,0,0,1,0,0,0,0,1
3735507,2.85,0,0015-05-21 12:15:31,0015-05-21 14:35:09,12,14,2.327222222,Thu,ios,15.733848,49241808,902592,566549,0,3,0,0,0,1,0,0,0,1
1407127,6.19,0,0015-05-21 17:52:46,0015-05-21 19:58:06,17,19,2.088888889,Thu,ios,15.8307864,49241808,582873,461655,0,3,0,0,0,1,0,0,0,1
3059243,5.26,0,0015-05-26 16:38:47,0015-05-26 19:44:07,16,19,3.088888889,Tue,ios,15.733848,49241808,131897,566549,0,3,0,1,0,0,0,0,0,1
9618511,2.84,0,0015-05-27 12:13:01,0015-05-27 15:32:06,12,15,3.318055556,Wed,ios,15.733848,49241808,902592,566549,0,3,0,0,1,0,0,0,0,1
2972699,3.96,0,0015-05-28 10:57:04,0015-05-28 13:49:05,10,13,2.866944444,Thu,ios,15.733848,49241808,902592,566549,0,3,0,0,0,1,0,0,0,1
6062971,2.93,0,0015-05-29 12:11:21,0015-05-29 13:55:08,12,13,1.729722222,Fri,ios,15.733848,49241808,902592,566549,0,3,0,0,0,0,1,0,0,1
6851120,0.27,0,0015-06-01 14:20:33,0015-06-01 16:23:05,14,16,2.042222222,Mon,ios,15.8307864,49241808,431796,461655,0,3,1,0,0,0,0,0,0,1
8386846,2.78,0,0015-06-04 12:08:16,0015-06-04 14:04:15,12,14,1.933055556,Thu,ios,15.733848,49241808,414088,566549,0,3,0,0,0,1,0,0,0,1
7132173,5.93,0,0015-06-04 16:43:19,0015-06-04 18:43:05,16,18,1.996111111,Thu,ios,15.8307864,49241808,582873,461655,0,3,0,0,0,1,0,0,0,1
6439910,2.93,0,0015-06-05 11:27:40,0015-06-05 15:14:06,11,15,3.773888889,Fri,ios,15.733848,49241808,414088,566549,0,3,0,0,0,0,1,0,0,1
7457011,2.81,0,0015-06-08 12:13:40,0015-06-08 14:32:06,12,14,2.307222222,Mon,ios,15.733848,49241808,131897,566549,0,3,1,0,0,0,0,0,0,1
9527421,3.81,0,0015-06-10 12:12:22,0015-06-10 14:10:12,12,14,1.963888889,Wed,ios,15.733848,49241808,902592,566549,0,3,0,0,1,0,0,0,0,1
9896500,2.69,0,0015-06-11 12:21:24,0015-06-11 15:15:09,12,15,2.895833333,Thu,ios,15.733848,49241808,902592,566549,0,3,0,0,0,1,0,0,0,1
5989562,3.65,0,0015-06-12 12:08:16,0015-06-12 13:36:04,12,13,1.463333333,Fri,ios,15.8307864,49241808,582873,461655,0,3,0,0,0,0,1,0,0,1
6884824,6.38,0,0015-06-12 16:07:42,0015-06-12 18:13:04,16,18,2.089444444,Fri,ios,15.733848,49241808,514669,566549,0,3,0,0,0,0,1,0,0,1
6023290,4.02,0,0015-06-15 14:52:32,0015-06-15 17:17:06,14,17,2.409444444,Mon,ios,15.733848,49241808,902592,566549,0,3,1,0,0,0,0,0,0,1
6423844,3.9,0,0015-06-18 16:56:54,0015-06-18 20:04:06,16,20,3.12,Thu,ios,15.733848,49241808,902592,566549,0,3,0,0,0,1,0,0,0,1
3857488,2.85,0,0015-06-19 11:58:16,0015-06-19 15:33:06,11,15,3.580555556,Fri,ios,15.733848,49241808,902592,566549,0,3,0,0,0,0,1,0,0,1
8743977,3.3,0,0015-06-24 18:24:36,0015-06-24 20:07:06,18,20,1.708333333,Wed,ios,15.3715718,49241808,507660,202527,0,3,0,0,1,0,0,0,0,1
4279497,3.06,0,0015-06-25 12:08:00,0015-06-25 15:05:07,12,15,2.951944444,Thu,ios,15.733848,49241808,902592,566549,0,3,0,0,0,1,0,0,0,1
5045295,2.94,0,0015-07-06 11:55:02,0015-07-06 15:05:12,11,15,3.169444444,Mon,ios,15.733848,49241808,902592,566549,0,3,1,0,0,0,0,0,0,1
9880417,3.65,0,0015-07-09 16:38:55,0015-07-09 19:57:07,16,19,3.303333333,Thu,ios,15.733848,49241808,902592,566549,0,3,0,0,0,1,0,0,0,1
6805893,5.84,0,0015-07-10 12:04:59,0015-07-10 15:27:06,12,15,3.368611111,Fri,ios,15.733848,49241808,902592,566549,0,3,0,0,0,0,1,0,0,1
1110654,3.81,0,0015-07-13 17:23:38,0015-07-13 20:01:06,17,20,2.624444444,Mon,ios,15.733848,49241808,131897,566549,0,3,1,0,0,0,0,0,0,1
3233105,4.18,0,0015-07-15 16:27:17,0015-07-15 19:40:07,16,19,3.213888889,Wed,ios,15.733848,49241808,902592,566549,0,3,0,0,1,0,0,0,0,1
6226785,4,0,0015-07-16 12:07:47,0015-07-16 13:30:12,12,13,1.373611111,Thu,ios,15.8307864,49241808,582873,461655,0,3,0,0,0,1,0,0,0,1
3832752,2.7,0,0015-07-20 12:06:29,0015-07-20 15:15:08,12,15,3.144166667,Mon,ios,15.733848,49241808,902592,566549,0,3,1,0,0,0,0,0,0,1
8334038,2.87,0,0015-07-22 12:04:41,0015-07-22 15:10:08,12,15,3.090833333,Wed,ios,15.733848,49241808,514669,566549,0,3,0,0,1,0,0,0,0,1
3545322,6.44,0,0015-07-23 16:49:12,0015-07-23 19:56:06,16,19,3.115,Thu,ios,15.733848,49241808,131897,566549,0,3,0,0,0,1,0,0,0,1
1843168,6.02,0,0015-07-24 16:30:49,0015-07-24 18:27:06,16,18,1.938055556,Fri,ios,15.733848,49241808,902592,566549,0,3,0,0,0,0,1,0,0,1
4142358,6.85,0,0015-07-27 16:44:23,0015-07-27 19:04:06,16,19,2.328611111,Mon,ios,15.3715718,49241808,200695,202527,0,3,1,0,0,0,0,0,0,1
8557649,3.26,0,0015-07-29 17:19:22,0015-07-29 19:01:07,17,19,1.695833333,Wed,ios,15.8307864,49241808,582873,461655,0,3,0,0,1,0,0,0,0,1
5451498,3.4,0,0015-08-05 12:08:45,0015-08-05 14:23:12,12,14,2.240833333,Wed,ios,15.8307864,49241808,582873,461655,0,3,0,0,1,0,0,0,0,1
4250277,6.67,0,0015-08-05 17:30:27,0015-08-05 20:04:06,17,20,2.560833333,Wed,ios,15.733848,49241808,514669,566549,0,3,0,0,1,0,0,0,0,1
8769669,3.05,0,0015-08-06 18:00:18,0015-08-06 19:31:07,18,19,1.513611111,Thu,ios,15.733848,49241808,131897,566549,0,3,0,0,0,1,0,0,0,1
5967021,2.75,0,0015-08-07 16:44:47,0015-08-07 17:40:08,16,17,0.9225,Fri,ios,15.733848,49241808,414088,566549,0,3,0,0,0,0,1,0,0,1
5204762,4.16,0,0015-08-10 19:03:41,0015-08-10 20:23:11,19,20,1.325,Mon,ios,15.3715718,49241808,260781,202527,0,3,1,0,0,0,0,0,0,1
2917209,3.08,0,0015-08-12 18:00:03,0015-08-12 20:01:06,18,20,2.0175,Wed,ios,15.733848,49241808,131897,566549,0,3,0,0,1,0,0,0,0,1
5394131,2.84,0,0015-08-13 12:00:39,0015-08-13 13:39:06,12,13,1.640833333,Thu,ios,15.8307864,49241808,582873,461655,0,3,0,0,0,1,0,0,0,1
3787349,6.66,0,0015-08-13 17:02:36,0015-08-13 19:52:12,17,19,2.826666667,Thu,ios,15.3715718,49241808,260781,202527,0,3,0,0,0,1,0,0,0,1
2748453,4.35,0,0015-08-14 16:17:32,0015-08-14 19:52:07,16,19,3.576388889,Fri,ios,15.733848,49241808,131897,566549,0,3,0,0,0,0,1,0,0,1
9797634,4.75,0,0015-08-17 16:36:42,0015-08-17 19:15:08,16,19,2.640555556,Mon,ios,15.3715718,49241808,200695,202527,0,3,1,0,0,0,0,0,0,1
5531772,2.64,0,0015-08-19 11:57:26,0015-08-19 15:17:08,11,15,3.328333333,Wed,ios,15.3715718,49241808,672450,202527,0,3,0,0,1,0,0,0,0,1
7785588,4.81,0,0015-08-21 15:44:30,0015-08-21 19:02:06,15,19,3.293333333,Fri,ios,15.733848,49241808,514669,566549,0,3,0,0,0,0,1,0,0,1
2369739,3.61,0,0015-08-24 17:46:20,0015-08-24 19:30:13,17,19,1.731388889,Mon,ios,15.3715718,49241808,200695,202527,0,3,1,0,0,0,0,0,0,1
9713675,3.81,0,0015-08-26 17:56:53,0015-08-26 19:23:06,17,19,1.436944444,Wed,ios,15.3715718,49241808,260781,202527,0,3,0,0,1,0,0,0,0,1
3373978,6.23,0,0015-08-27 16:03:58,0015-08-27 19:57:07,16,19,3.885833333,Thu,ios,15.733848,49241808,414088,566549,0,3,0,0,0,1,0,0,0,1
5478194,3.05,0,0015-08-28 12:17:44,0015-08-28 15:12:06,12,15,2.906111111,Fri,ios,15.733848,49241808,902592,566549,0,3,0,0,0,0,1,0,0,1
2623814,2.86,0,0015-08-31 11:56:48,0015-08-31 15:21:10,11,15,3.406111111,Mon,ios,15.733848,49241808,414088,566549,0,3,1,0,0,0,0,0,0,1
8410552,2.42,0,0015-09-01 19:16:00,0015-09-01 20:03:09,19,20,0.785833333,Tue,ios,15.733848,49241808,902592,566549,0,3,0,1,0,0,0,0,0,1
8571933,4.32,0,0015-09-02 16:37:57,0015-09-02 19:39:09,16,19,3.02,Wed,ios,15.3715718,49241808,260781,202527,0,3,0,0,1,0,0,0,0,1
9439604,2.83,0,0015-09-04 12:12:27,0015-09-04 15:00:13,12,15,2.796111111,Fri,ios,15.733848,49241808,902592,566549,0,3,0,0,0,0,1,0,0,1
5330202,3.44,0,0015-09-09 12:09:03,0015-09-09 16:01:15,12,16,3.87,Wed,ios,15.3715718,49241808,672450,202527,0,3,0,0,1,0,0,0,0,1
1256513,2.93,0,0015-09-10 16:41:44,0015-09-10 19:22:06,16,19,2.672777778,Thu,ios,15.733848,49241808,902592,566549,0,3,0,0,0,1,0,0,0,1
1759817,2.93,0,0015-09-16 17:18:17,0015-09-16 19:38:08,17,19,2.330833333,Wed,ios,15.733848,49241808,131897,566549,0,3,0,0,1,0,0,0,0,1
5268132,6.19,0,0015-09-18 16:45:30,0015-09-18 19:10:10,16,19,2.411111111,Fri,ios,15.733848,49241808,414088,566549,0,3,0,0,0,0,1,0,0,1
8298812,3.82,0,0015-09-21 12:05:59,0015-09-21 13:58:10,12,13,1.869722222,Mon,ios,15.733848,49241808,514669,566549,0,3,1,0,0,0,0,0,0,1
7893802,6.49,0,0015-09-23 16:48:15,0015-09-23 19:23:08,16,19,2.581388889,Wed,ios,15.733848,49241808,414088,566549,0,3,0,0,1,0,0,0,0,1
6344803,6.22,0,0015-09-25 15:38:37,0015-09-25 19:21:06,15,19,3.708055556,Fri,ios,15.733848,49241808,902592,566549,0,3,0,0,0,0,1,0,0,1
6841926,0,0,0015-09-28 11:58:39,0015-09-28 15:40:09,11,15,3.691666667,Mon,ios,NA,49241808,514669,566549,0,3,1,0,0,0,0,0,0,1
6675184,4.22,0,0015-09-28 16:22:27,0015-09-28 18:10:10,16,18,1.795277778,Mon,ios,15.8307864,49241808,582873,461655,0,3,1,0,0,0,0,0,0,1
1619067,2.91,0,0015-09-30 16:34:59,0015-09-30 19:32:11,16,19,2.953333333,Wed,ios,15.733848,49241808,414088,566549,0,3,0,0,1,0,0,0,0,1
3139818,0,0,0015-10-01 16:20:29,0015-10-01 18:21:05,16,18,2.01,Thu,ios,NA,49241808,414088,566549,0,3,0,0,0,1,0,0,0,1
4154424,4.15,0,0015-10-01 18:36:03,0015-10-01 20:06:07,18,20,1.501111111,Thu,ios,15.3715718,49241808,911231,202527,0,3,0,0,0,1,0,0,0,1
3561535,6.17,0,0015-10-02 16:33:43,0015-10-02 19:04:06,16,19,2.506388889,Fri,ios,15.3715718,49241808,507660,202527,0,3,0,0,0,0,1,0,0,1
6913472,6.9,0,0015-01-27 16:24:41,0015-01-27 20:07:05,16,20,3.706666667,Tue,ios,31.9977502,33081741,944515,976902,0,3,0,1,0,0,0,0,0,1
3307095,5.1,0,0015-01-29 18:25:33,0015-01-29 20:04:04,18,20,1.641944444,Thu,ios,31.9977502,33081741,801274,976902,0,3,0,0,0,1,0,0,0,1
2857338,7.02,0,0015-02-06 17:07:52,0015-02-06 21:03:04,17,21,3.92,Fri,ios,31.9977502,33081741,355208,976902,0,3,0,0,0,0,1,0,0,1
3142998,6.76,0.5,0015-02-13 15:07:38,0015-02-13 19:09:05,15,19,4.024166667,Fri,ios,31.9977502,33081741,405157,976902,0,3,0,0,0,0,1,0,0,1
3917056,5.11,0,0015-02-16 16:10:52,0015-02-16 17:47:05,16,17,1.603611111,Mon,ios,31.9977502,33081741,250527,976902,0,3,1,0,0,0,0,0,0,1
2179276,2.72,0,0015-02-17 16:44:34,0015-02-17 20:41:05,16,20,3.941944444,Tue,ios,31.9977502,33081741,250527,976902,0,3,0,1,0,0,0,0,0,1
1708592,6.55,0,0015-02-19 17:52:43,0015-02-19 20:10:12,17,20,2.291388889,Thu,ios,31.9977502,33081741,355208,976902,0,3,0,0,0,1,0,0,0,1
4095785,6.72,0,0015-03-06 17:08:01,0015-03-06 20:27:05,17,20,3.317777778,Fri,ios,31.9977502,33081741,944515,976902,0,3,0,0,0,0,1,0,0,1
9509605,6.9,0,0015-03-13 12:06:30,0015-03-13 15:39:04,12,15,3.542777778,Fri,ios,31.9977502,33081741,944515,976902,0,3,0,0,0,0,1,0,0,1
5444734,0.86,0,0015-04-16 17:12:12,0015-04-16 18:04:05,17,18,0.864722222,Thu,ios,31.9977502,33081741,355208,976902,0,3,0,0,0,1,0,0,0,1
5044762,3.47,0,0015-05-11 18:11:29,0015-05-11 20:00:07,18,20,1.810555556,Mon,ios,31.9977502,33081741,250527,976902,0,3,1,0,0,0,0,0,0,1
5298764,6.3,0,0015-07-24 10:08:51,0015-07-24 12:12:06,10,12,2.054166667,Fri,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,0,1,0,0,1
4626003,5.85,0,0015-07-27 10:08:05,0015-07-27 13:28:05,10,13,3.333333333,Mon,ios,26.6102122,57882330,875343,747048,1,1,1,0,0,0,0,0,0,1
1694224,6.25,0,0015-07-28 10:02:22,0015-07-28 13:28:06,10,13,3.428888889,Tue,ios,26.6102122,57882330,875343,747048,1,1,0,1,0,0,0,0,0,1
5709799,6.19,0,0015-07-29 10:01:19,0015-07-29 13:30:08,10,13,3.480277778,Wed,ios,26.6102122,57882330,875343,747048,1,1,0,0,1,0,0,0,0,1
5725046,6.15,0,0015-07-30 09:43:25,0015-07-30 12:18:05,9,12,2.577777778,Thu,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,1,0,0,0,1
6264625,6.05,0,0015-08-04 10:04:35,0015-08-04 12:48:07,10,12,2.725555556,Tue,ios,26.6102122,57882330,875343,747048,1,1,0,1,0,0,0,0,0,1
6186658,5.93,0,0015-08-17 10:09:36,0015-08-17 12:18:11,10,12,2.143055556,Mon,ios,26.6102122,57882330,875343,747048,1,1,1,0,0,0,0,0,0,1
4354267,6.17,0,0015-08-18 10:02:12,0015-08-18 13:48:06,10,13,3.765,Tue,ios,26.6102122,57882330,875343,747048,1,1,0,1,0,0,0,0,0,1
5217499,6.07,0,0015-08-19 10:14:52,0015-08-19 12:16:07,10,12,2.020833333,Wed,ios,26.6102122,57882330,875343,747048,1,1,0,0,1,0,0,0,0,1
9654115,6.16,0,0015-08-20 10:13:31,0015-08-20 12:19:06,10,12,2.093055556,Thu,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,1,0,0,0,1
6308629,6.03,0,0015-08-21 11:29:56,0015-08-21 14:15:13,11,14,2.754722222,Fri,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,0,1,0,0,1
8330681,5.78,0,0015-08-24 10:04:10,0015-08-24 12:25:08,10,12,2.349444444,Mon,ios,26.6102122,57882330,875343,747048,1,1,1,0,0,0,0,0,0,1
7237024,5.98,0,0015-08-25 10:29:28,0015-08-25 14:19:05,10,14,3.826944444,Tue,ios,26.6102122,57882330,875343,747048,1,1,0,1,0,0,0,0,0,1
7768340,6.05,0,0015-08-26 10:37:01,0015-08-26 13:29:07,10,13,2.868333333,Wed,ios,26.6102122,57882330,875343,747048,1,1,0,0,1,0,0,0,0,1
2877984,5.81,0,0015-08-27 10:46:03,0015-08-27 13:26:07,10,13,2.667777778,Thu,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,1,0,0,0,1
1497996,5.84,0,0015-08-28 11:12:56,0015-08-28 13:29:06,11,13,2.269444444,Fri,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,0,1,0,0,1
3166684,5.87,0,0015-09-01 09:58:30,0015-09-01 12:15:11,9,12,2.278055556,Tue,ios,26.6102122,57882330,875343,747048,1,1,0,1,0,0,0,0,0,1
6834846,6.01,0,0015-09-02 11:14:37,0015-09-02 13:28:08,11,13,2.225277778,Wed,ios,26.6102122,57882330,875343,747048,1,1,0,0,1,0,0,0,0,1
4354197,5.28,0,0015-09-03 11:12:13,0015-09-03 13:30:11,11,13,2.299444444,Thu,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,1,0,0,0,1
5831697,5.97,0,0015-09-04 11:32:45,0015-09-04 14:22:07,11,14,2.822777778,Fri,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,0,1,0,0,1
3655295,5.9,0,0015-09-08 11:16:53,0015-09-08 13:30:16,11,13,2.223055556,Tue,ios,26.6102122,57882330,875343,747048,1,1,0,1,0,0,0,0,0,1
9004691,5.96,0,0015-09-09 10:51:20,0015-09-09 13:31:09,10,13,2.663611111,Wed,ios,26.6102122,57882330,875343,747048,1,1,0,0,1,0,0,0,0,1
1044216,5.87,0,0015-09-10 10:47:40,0015-09-10 12:50:07,10,12,2.040833333,Thu,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,1,0,0,0,1
9465843,6.04,0,0015-09-11 10:45:59,0015-09-11 13:27:09,10,13,2.686111111,Fri,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,0,1,0,0,1
2963572,5.97,0,0015-09-14 10:42:50,0015-09-14 13:30:11,10,13,2.789166667,Mon,ios,26.6102122,57882330,875343,747048,1,1,1,0,0,0,0,0,0,1
9013018,5.92,0,0015-09-15 10:52:55,0015-09-15 13:15:10,10,13,2.370833333,Tue,ios,26.6102122,57882330,875343,747048,1,1,0,1,0,0,0,0,0,1
1687523,6.1,0,0015-09-16 10:34:07,0015-09-16 12:54:07,10,12,2.333333333,Wed,ios,26.6102122,57882330,875343,747048,1,1,0,0,1,0,0,0,0,1
5485294,5.98,0,0015-09-17 10:53:12,0015-09-17 13:30:11,10,13,2.616388889,Thu,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,1,0,0,0,1
1800903,5.89,0,0015-09-22 10:43:58,0015-09-22 13:30:10,10,13,2.77,Tue,ios,26.6102122,57882330,875343,747048,1,1,0,1,0,0,0,0,0,1
8873445,5.82,0.5,0015-09-23 12:03:55,0015-09-23 16:40:11,12,16,4.604444444,Wed,ios,26.6102122,57882330,875343,747048,1,1,0,0,1,0,0,0,0,1
6171272,5.9,0,0015-09-24 10:43:28,0015-09-24 13:30:12,10,13,2.778888889,Thu,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,1,0,0,0,1
8074367,5.95,0,0015-09-25 10:48:24,0015-09-25 13:29:08,10,13,2.678888889,Fri,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,0,1,0,0,1
9458057,5.89,0,0015-09-28 10:04:38,0015-09-28 13:24:07,10,13,3.324722222,Mon,ios,26.6102122,57882330,875343,747048,1,1,1,0,0,0,0,0,0,1
4489591,6.03,0,0015-09-29 11:01:29,0015-09-29 13:30:09,11,13,2.477777778,Tue,ios,26.6102122,57882330,875343,747048,1,1,0,1,0,0,0,0,0,1
3366302,5.84,0,0015-09-30 10:45:00,0015-09-30 13:27:08,10,13,2.702222222,Wed,ios,26.6102122,57882330,875343,747048,1,1,0,0,1,0,0,0,0,1
4596442,5.92,0,0015-10-01 11:39:17,0015-10-01 14:45:08,11,14,3.0975,Thu,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,1,0,0,0,1
7017207,4.96,0,0015-10-02 11:20:11,0015-10-02 13:30:10,11,13,2.166388889,Fri,ios,26.6102122,57882330,875343,747048,1,1,0,0,0,0,1,0,0,1
9531439,1.79,0,0015-01-15 16:02:00,0015-01-15 16:40:07,16,16,0.635277778,Thu,ios,2.9243084,19555569,943765,461655,0,3,0,0,0,1,0,0,0,1
4756166,2.38,0,0015-05-07 20:02:59,0015-05-07 22:43:06,20,22,2.668611111,Thu,ios,3.1554692,19555569,404112,399399,0,2,0,0,0,1,0,0,0,1
2290411,1.52,0,0015-05-08 12:26:51,0015-05-08 12:58:07,12,12,0.521111111,Fri,ios,3.1554692,19555569,404112,399399,0,2,0,0,0,0,1,0,0,1
1957117,6.53,0.5,0015-05-11 11:41:36,0015-05-11 15:49:06,11,15,4.125,Mon,ios,3.1554692,19555569,758780,399399,0,2,1,0,0,0,0,0,0,1
8845048,3.64,0,0015-05-12 11:56:15,0015-05-12 15:45:07,11,15,3.814444444,Tue,ios,3.1554692,19555569,758780,399399,0,2,0,1,0,0,0,0,0,1
6838969,3.7,0,0015-05-13 12:18:48,0015-05-13 15:44:05,12,15,3.421388889,Wed,ios,3.1554692,19555569,758780,399399,0,2,0,0,1,0,0,0,0,1
1609567,2.31,0,0015-05-14 16:34:48,0015-05-14 18:15:07,16,18,1.671944444,Thu,ios,2.9243084,19555569,632920,461655,0,3,0,0,0,1,0,0,0,1
2591573,2.31,0,0015-05-15 12:37:05,0015-05-15 15:47:07,12,15,3.167222222,Fri,ios,3.1554692,19555569,758780,399399,0,2,0,0,0,0,1,0,0,1
3519738,1.78,0,0015-05-18 14:05:36,0015-05-18 15:47:06,14,15,1.691666667,Mon,ios,3.1554692,19555569,758780,399399,0,2,1,0,0,0,0,0,0,1
8950369,4.23,0,0015-06-05 16:33:11,0015-06-05 19:19:05,16,19,2.765,Fri,ios,2.9243084,19555569,943765,461655,0,3,0,0,0,0,1,0,0,1
8001601,2.81,0,0015-06-09 12:20:50,0015-06-09 13:40:11,12,13,1.3225,Tue,ios,3.1554692,19555569,758780,399399,0,2,0,1,0,0,0,0,0,1
7682158,4.97,0,0015-06-10 12:18:32,0015-06-10 15:42:07,12,15,3.393055556,Wed,ios,3.1554692,19555569,758780,399399,0,2,0,0,1,0,0,0,0,1
8716416,6.79,0,0015-06-11 12:52:08,0015-06-11 16:04:07,12,16,3.199722222,Thu,ios,3.1554692,19555569,758780,399399,0,2,0,0,0,1,0,0,0,1
2230641,1.45,0,0015-06-12 12:00:27,0015-06-12 14:15:11,12,14,2.245555556,Fri,ios,3.1554692,19555569,758780,399399,0,2,0,0,0,0,1,0,0,1
4758378,6.66,0,0015-06-22 13:20:58,0015-06-22 16:28:06,13,16,3.118888889,Mon,ios,2.9243084,19555569,632920,461655,0,3,1,0,0,0,0,0,0,1
1797414,6.6,0.5,0015-06-24 12:30:03,0015-06-24 16:42:14,12,16,4.203055556,Wed,ios,3.1554692,19555569,758780,399399,0,2,0,0,1,0,0,0,0,1
2458241,3.8,0,0015-06-25 13:14:53,0015-06-25 16:07:05,13,16,2.87,Thu,ios,3.1554692,19555569,758780,399399,0,2,0,0,0,1,0,0,0,1
8836643,6.71,0,0015-07-06 16:37:29,0015-07-06 20:14:06,16,20,3.610277778,Mon,ios,2.9243084,19555569,632920,461655,0,3,1,0,0,0,0,0,0,1
4498101,6.41,0,0015-07-08 17:13:47,0015-07-08 19:20:07,17,19,2.105555556,Wed,ios,3.1554692,19555569,404112,399399,0,2,0,0,1,0,0,0,0,1
9043357,4.94,0,0015-07-13 15:37:22,0015-07-13 18:20:12,15,18,2.713888889,Mon,ios,3.1554692,19555569,404112,399399,0,2,1,0,0,0,0,0,0,1
6920453,6.54,0,0015-07-15 12:26:57,0015-07-15 15:40:07,12,15,3.219444444,Wed,ios,2.9243084,19555569,632920,461655,0,3,0,0,1,0,0,0,0,1
7063831,2.04,0,0015-07-16 12:21:26,0015-07-16 15:52:07,12,15,3.511388889,Thu,ios,2.9243084,19555569,632920,461655,0,3,0,0,0,1,0,0,0,1
5142750,6.5,0,0015-07-17 12:16:13,0015-07-17 15:38:06,12,15,3.364722222,Fri,ios,2.9243084,19555569,632920,461655,0,3,0,0,0,0,1,0,0,1
4248896,3.16,0,0015-07-20 12:54:01,0015-07-20 15:18:06,12,15,2.401388889,Mon,ios,2.9243084,19555569,632920,461655,0,3,1,0,0,0,0,0,0,1
5029552,0.93,0,0015-07-21 12:05:23,0015-07-21 15:38:06,12,15,3.545277778,Tue,ios,2.9243084,19555569,632920,461655,0,3,0,1,0,0,0,0,0,1
4151352,6.51,0,0015-07-22 12:21:45,0015-07-22 15:29:05,12,15,3.122222222,Wed,ios,2.9243084,19555569,632920,461655,0,3,0,0,1,0,0,0,0,1
